Theta/θ Phi/φ Chi/χ Potential/H
5.02654824574 0.0 3.76991118431 -220.997367670000
5.02654824574 0.0 3.76991118431 -220.997461350000
5.02654824574 0.0 3.76991118431 -220.997471450000
5.02654824574 0.0 3.76991118431 -220.997558640000
5.02654824574 0.0 3.76991118431 -220.997627060000
5.02654824574 0.0 3.76991118431 -220.997654880000
5.02654824574 0.0 3.76991118431 -220.997661010000
5.02654824574 0.0 3.76991118431 -220.997669400000
5.02654824574 0.0 5.02654824574 -220.997444820000
5.02654824574 0.0 5.02654824574 -220.997471450000
5.02654824574 0.0 5.02654824574 -220.997510710000
5.02654824574 0.0 5.02654824574 -220.997576180000
5.02654824574 0.0 5.02654824574 -220.997604730000
5.02654824574 0.0 5.02654824574 -220.997632940000
5.02654824574 0.0 5.02654824574 -220.997685620000
5.02654824574 0.0 5.02654824574 -220.997706860000
5.02654824574 0.0 5.02654824574 -220.997730910000
5.02654824574 0.0 5.02654824574 -220.997747010000
5.02654824574 0.628318530718 0.0 -220.997129000000
5.02654824574 0.628318530718 0.0 -220.997136080000
5.02654824574 0.628318530718 0.0 -220.997250670000
5.02654824574 0.628318530718 0.0 -220.997251950000
5.02654824574 0.628318530718 0.0 -220.997423180000
5.02654824574 0.628318530718 0.0 -220.997475270000
5.02654824574 0.628318530718 0.0 -220.997606900000
5.02654824574 0.628318530718 0.0 -220.997720980000
5.02654824574 0.628318530718 0.0 -220.997770800000
5.02654824574 0.628318530718 0.0 -220.997899150000
5.02654824574 0.628318530718 1.25663706144 -220.997493680000
5.02654824574 0.628318530718 1.25663706144 -220.997509670000
5.02654824574 0.628318530718 1.25663706144 -220.997604580000
5.02654824574 0.628318530718 1.25663706144 -220.997639410000
5.02654824574 0.628318530718 1.25663706144 -220.997805960000
5.02654824574 0.628318530718 1.25663706144 -220.998029280000
5.02654824574 0.628318530718 1.25663706144 -220.998207230000
5.02654824574 0.628318530718 1.25663706144 -220.998210390000
5.02654824574 0.628318530718 1.25663706144 -220.998296960000
5.02654824574 0.628318530718 1.25663706144 -220.998299490000
5.02654824574 0.628318530718 2.51327412287 -220.997334060000
5.02654824574 0.628318530718 2.51327412287 -220.997336800000
5.02654824574 0.628318530718 2.51327412287 -220.997446140000
5.02654824574 0.628318530718 2.51327412287 -220.997630030000
5.02654824574 0.628318530718 2.51327412287 -220.997830840000
5.02654824574 0.628318530718 2.51327412287 -220.997948820000
5.02654824574 0.628318530718 2.51327412287 -220.998001770000
5.02654824574 0.628318530718 2.51327412287 -220.998086010000
5.02654824574 0.628318530718 2.51327412287 -220.998111590000
5.02654824574 0.628318530718 2.51327412287 -220.998142350000
5.02654824574 0.628318530718 3.76991118431 -220.997286450000
5.02654824574 0.628318530718 3.76991118431 -220.997309420000
5.02654824574 0.628318530718 3.76991118431 -220.997459310000
5.02654824574 0.628318530718 3.76991118431 -220.997620880000
5.02654824574 0.628318530718 3.76991118431 -220.997685090000
5.02654824574 0.628318530718 3.76991118431 -220.997780590000
5.02654824574 0.628318530718 3.76991118431 -220.997897690000
5.02654824574 0.628318530718 3.76991118431 -220.997925470000
5.02654824574 0.628318530718 3.76991118431 -220.998018800000
5.02654824574 0.628318530718 3.76991118431 -220.998020110000
5.02654824574 0.628318530718 5.02654824574 -220.997500910000
5.02654824574 0.628318530718 5.02654824574 -220.997508890000
5.02654824574 0.628318530718 5.02654824574 -220.997546270000
5.02654824574 0.628318530718 5.02654824574 -220.997559290000
5.02654824574 0.628318530718 5.02654824574 -220.997655690000
5.02654824574 0.628318530718 5.02654824574 -220.997800960000
5.02654824574 0.628318530718 5.02654824574 -220.997970790000
5.02654824574 0.628318530718 5.02654824574 -220.998052340000
5.02654824574 0.628318530718 5.02654824574 -220.998106560000
5.02654824574 0.628318530718 5.02654824574 -220.998143060000
5.02654824574 1.25663706144 0.0 -220.997030590000
5.02654824574 1.25663706144 0.0 -220.997036880000
5.02654824574 1.25663706144 0.0 -220.997081620000
5.02654824574 1.25663706144 0.0 -220.997111800000
5.02654824574 1.25663706144 0.0 -220.997145460000
5.02654824574 1.25663706144 0.0 -220.997186760000
5.02654824574 1.25663706144 0.0 -220.997208060000
5.02654824574 1.25663706144 0.0 -220.997239260000
5.02654824574 1.25663706144 0.0 -220.997299000000
5.02654824574 1.25663706144 0.0 -220.997365530000
5.02654824574 1.25663706144 1.25663706144 -220.995600650000
5.02654824574 1.25663706144 1.25663706144 -220.995871860000
5.02654824574 1.25663706144 1.25663706144 -220.996070280000
5.02654824574 1.25663706144 1.25663706144 -220.996175430000
5.02654824574 1.25663706144 1.25663706144 -220.996733620000
5.02654824574 1.25663706144 1.25663706144 -220.997049510000
5.02654824574 1.25663706144 1.25663706144 -220.997296740000
5.02654824574 1.25663706144 1.25663706144 -220.997331490000
5.02654824574 1.25663706144 1.25663706144 -220.997513490000
5.02654824574 1.25663706144 1.25663706144 -220.997517100000
5.02654824574 1.25663706144 2.51327412287 -220.996851800000
5.02654824574 1.25663706144 2.51327412287 -220.996869220000
5.02654824574 1.25663706144 2.51327412287 -220.996956890000
5.02654824574 1.25663706144 2.51327412287 -220.997010000000
5.02654824574 1.25663706144 2.51327412287 -220.997235380000
5.02654824574 1.25663706144 2.51327412287 -220.997477610000
5.02654824574 1.25663706144 2.51327412287 -220.997539000000
5.02654824574 1.25663706144 2.51327412287 -220.997663810000
5.02654824574 1.25663706144 2.51327412287 -220.997694190000
5.02654824574 1.25663706144 2.51327412287 -220.997741720000
5.02654824574 1.25663706144 3.76991118431 -220.997136880000
5.02654824574 1.25663706144 3.76991118431 -220.997171820000
5.02654824574 1.25663706144 3.76991118431 -220.997235990000
5.02654824574 1.25663706144 3.76991118431 -220.997298440000
5.02654824574 1.25663706144 3.76991118431 -220.997457540000
5.02654824574 1.25663706144 3.76991118431 -220.997672220000
5.02654824574 1.25663706144 3.76991118431 -220.997724880000
5.02654824574 1.25663706144 3.76991118431 -220.997882410000
5.02654824574 1.25663706144 3.76991118431 -220.997929000000
5.02654824574 1.25663706144 3.76991118431 -220.997986350000
5.02654824574 1.25663706144 5.02654824574 -220.996901570000
5.02654824574 1.25663706144 5.02654824574 -220.996927460000
5.02654824574 1.25663706144 5.02654824574 -220.997059350000
5.02654824574 1.25663706144 5.02654824574 -220.997109480000
5.02654824574 1.25663706144 5.02654824574 -220.997384880000
5.02654824574 1.25663706144 5.02654824574 -220.997687050000
5.02654824574 1.25663706144 5.02654824574 -220.997958220000
5.02654824574 1.25663706144 5.02654824574 -220.998055710000
5.02654824574 1.25663706144 5.02654824574 -220.998143150000
5.02654824574 1.25663706144 5.02654824574 -220.998187430000
5.02654824574 1.88495559215 0.0 -220.997070840000
5.02654824574 1.88495559215 0.0 -220.997159960000
5.02654824574 1.88495559215 0.0 -220.997305790000
5.02654824574 1.88495559215 0.0 -220.997357510000
5.02654824574 1.88495559215 0.0 -220.997394810000
5.02654824574 1.88495559215 0.0 -220.997517430000
5.02654824574 1.88495559215 0.0 -220.997580350000
5.02654824574 1.88495559215 0.0 -220.997655530000
5.02654824574 1.88495559215 0.0 -220.997729000000
5.02654824574 1.88495559215 0.0 -220.997748230000
5.02654824574 1.88495559215 1.25663706144 -220.996298250000
5.02654824574 1.88495559215 1.25663706144 -220.996302780000
5.02654824574 1.88495559215 1.25663706144 -220.996451970000
5.02654824574 1.88495559215 1.25663706144 -220.996508920000
5.02654824574 1.88495559215 1.25663706144 -220.996852280000
5.02654824574 1.88495559215 1.25663706144 -220.997144130000
5.02654824574 1.88495559215 1.25663706144 -220.997218810000
5.02654824574 1.88495559215 1.25663706144 -220.997419290000
5.02654824574 1.88495559215 1.25663706144 -220.997433900000
5.02654824574 1.88495559215 1.25663706144 -220.997516860000
5.02654824574 1.88495559215 2.51327412287 -220.996133750000
5.02654824574 1.88495559215 2.51327412287 -220.996206190000
5.02654824574 1.88495559215 2.51327412287 -220.996569140000
5.02654824574 1.88495559215 2.51327412287 -220.996721850000
5.02654824574 1.88495559215 2.51327412287 -220.996748250000
5.02654824574 1.88495559215 2.51327412287 -220.996916320000
5.02654824574 1.88495559215 2.51327412287 -220.997167270000
5.02654824574 1.88495559215 2.51327412287 -220.997404450000
5.02654824574 1.88495559215 2.51327412287 -220.997458710000
5.02654824574 1.88495559215 2.51327412287 -220.997526590000
5.02654824574 1.88495559215 3.76991118431 -220.996823770000
5.02654824574 1.88495559215 3.76991118431 -220.996877330000
5.02654824574 1.88495559215 3.76991118431 -220.996908640000
5.02654824574 1.88495559215 3.76991118431 -220.997048670000
5.02654824574 1.88495559215 3.76991118431 -220.997095990000
5.02654824574 1.88495559215 3.76991118431 -220.997270050000
5.02654824574 1.88495559215 3.76991118431 -220.997316260000
5.02654824574 1.88495559215 3.76991118431 -220.997500920000
5.02654824574 1.88495559215 3.76991118431 -220.997606220000
5.02654824574 1.88495559215 3.76991118431 -220.997616760000
5.02654824574 1.88495559215 5.02654824574 -220.997133860000
5.02654824574 1.88495559215 5.02654824574 -220.997158480000
5.02654824574 1.88495559215 5.02654824574 -220.997259580000
5.02654824574 1.88495559215 5.02654824574 -220.997346960000
5.02654824574 1.88495559215 5.02654824574 -220.997459880000
5.02654824574 1.88495559215 5.02654824574 -220.997626770000
5.02654824574 1.88495559215 5.02654824574 -220.997876940000
5.02654824574 1.88495559215 5.02654824574 -220.997878460000
5.02654824574 1.88495559215 5.02654824574 -220.997989890000
5.02654824574 1.88495559215 5.02654824574 -220.998006560000
5.02654824574 2.51327412287 0.0 -220.997386830000
5.02654824574 2.51327412287 0.0 -220.997475440000
5.02654824574 2.51327412287 0.0 -220.997574410000
5.02654824574 2.51327412287 0.0 -220.997579040000
5.02654824574 2.51327412287 0.0 -220.997682000000
5.02654824574 2.51327412287 0.0 -220.997765380000
5.02654824574 2.51327412287 0.0 -220.997782280000
5.02654824574 2.51327412287 0.0 -220.997871640000
5.02654824574 2.51327412287 0.0 -220.997890770000
5.02654824574 2.51327412287 0.0 -220.997920690000
5.02654824574 2.51327412287 1.25663706144 -220.997841940000
5.02654824574 2.51327412287 1.25663706144 -220.997843130000
5.02654824574 2.51327412287 1.25663706144 -220.997877650000
5.02654824574 2.51327412287 1.25663706144 -220.997884770000
5.02654824574 2.51327412287 1.25663706144 -220.997913940000
5.02654824574 2.51327412287 1.25663706144 -220.997927520000
5.02654824574 2.51327412287 1.25663706144 -220.997950220000
5.02654824574 2.51327412287 1.25663706144 -220.997989780000
5.02654824574 2.51327412287 1.25663706144 -220.998000560000
5.02654824574 2.51327412287 1.25663706144 -220.998011230000
5.02654824574 2.51327412287 2.51327412287 -220.997253420000
5.02654824574 2.51327412287 2.51327412287 -220.997290650000
5.02654824574 2.51327412287 2.51327412287 -220.997328270000
5.02654824574 2.51327412287 2.51327412287 -220.997429390000
5.02654824574 2.51327412287 2.51327412287 -220.997475300000
5.02654824574 2.51327412287 2.51327412287 -220.997630950000
5.02654824574 2.51327412287 2.51327412287 -220.997745270000
5.02654824574 2.51327412287 2.51327412287 -220.997779260000
5.02654824574 2.51327412287 2.51327412287 -220.997802040000
5.02654824574 2.51327412287 2.51327412287 -220.997809890000
5.02654824574 2.51327412287 3.76991118431 -220.997279110000
5.02654824574 2.51327412287 3.76991118431 -220.997314780000
5.02654824574 2.51327412287 3.76991118431 -220.997339640000
5.02654824574 2.51327412287 3.76991118431 -220.997441480000
5.02654824574 2.51327412287 3.76991118431 -220.997451100000
5.02654824574 2.51327412287 3.76991118431 -220.997604820000
5.02654824574 2.51327412287 3.76991118431 -220.997737860000
5.02654824574 2.51327412287 3.76991118431 -220.997761940000
5.02654824574 2.51327412287 3.76991118431 -220.997801940000
5.02654824574 2.51327412287 3.76991118431 -220.997802380000
5.02654824574 2.51327412287 5.02654824574 -220.997541180000
5.02654824574 2.51327412287 5.02654824574 -220.997573740000
5.02654824574 2.51327412287 5.02654824574 -220.997580410000
5.02654824574 2.51327412287 5.02654824574 -220.997667390000
5.02654824574 2.51327412287 5.02654824574 -220.997668550000
5.02654824574 2.51327412287 5.02654824574 -220.997763310000
5.02654824574 2.51327412287 5.02654824574 -220.997785120000
5.02654824574 2.51327412287 5.02654824574 -220.997838300000
5.02654824574 2.51327412287 5.02654824574 -220.997882710000
5.02654824574 2.51327412287 5.02654824574 -220.997900450000
